time,phase,p,q
1672609680,A,-231310.38947111726,728820.8752015539
1672609680,B,-356340.20449853264,-324354.7071925781
1672609680,C,-608010.0730608138,81484.94333790484
1672609740,A,-167509.1744075507,742539.8867118747
1672609740,B,-394383.9943294081,-273231.99790590804
1672609740,C,-593678.2471653959,143259.23209369445
1672609800,A,-107311.51272653734,750371.9648222405
1672609800,B,-423417.98341720627,-221534.07651104953
1672609800,C,-574670.1364232692,199129.27991462708
1672609860,A,-19834.507741525624,753162.9138665422
1672609860,B,-453547.4261168882,-141553.8211407033
1672609860,C,-537942.7557070204,275900.39920764335
1672609920,A,80712.21547457027,743802.5608621456
1672609920,B,-469892.9872534772,-44312.853208452994
1672609920,C,-482678.1403498017,357098.82562883536
1672609980,A,37526.74846680989,749491.322628705
1672609980,B,-465333.2183374508,-86645.05298496858
1672609980,C,-508129.65061505313,323189.1751218644
1672610040,A,25663.097255873447,750611.1696536387
1672610040,B,-463425.6453158039,-98134.03296178368
1672610040,C,-514661.86034991633,313624.83217998035
1672610100,A,74931.14602288239,744712.138158687
1672610100,B,-469502.1354015818,-50022.105575121896
1672610100,C,-486237.0296487185,352646.07696021575
1672610160,A,-39362.01817751763,753416.4803216932
1672610160,B,-448077.10417867644,-159845.91967227883
1672610160,C,-547069.8386945644,259217.0151096534
1672610220,A,50236.42004427614,748080.727860922
1672610220,B,-467066.5156961179,-74261.63441770809
1672610220,C,-500902.3947231034,333334.03146444046
1672610280,A,-154003.5847085829,744722.7136030067
1672610280,B,-401475.1965630231,-261911.65064684371
1672610280,C,-589875.2629069546,155975.00346577627
1672610340,A,-83758.7591386122,752118.4662140294
1672610340,B,-432948.4769546891,-200515.75309011553
1672610340,C,-565829.8490177683,220327.58330911736
1672610400,A,-32032.938023196377,753380.2364627572
1672610400,B,-450216.7291868701,-153004.45947993215
1672610400,C,-543702.075643996,265519.4497328813
1672610460,A,-29395.408674706166,753350.559843711
1672610460,B,-450957.37574762106,-150548.4588435255
1672610460,C,-542475.9978792334,267771.41993886756
1672610520,A,78043.69899101855,744228.1058807039
1672610520,B,-469721.1587291386,-46948.76795849221
1672610520,C,-484324.95665729215,355049.34065136366
1672610580,A,197882.3304803168,715059.2191268118
1672610580,B,-462488.58340549003,73231.52723348692
1672610580,C,-400379.8800538077,440798.07767001825
1672610640,A,220343.0250621417,707062.8975546919
1672610640,B,-457334.4178607922,96661.63574283272
1672610640,C,-382028.18982296,455394.5801671034
1672610700,A,246301.93193285863,696829.8412977385
1672610700,B,-449872.16033962567,123499.65988797291
1672610700,C,-359903.07914432633,471543.1135282972
1672610760,A,298909.92393978295,672575.042179735
1672610760,B,-429585.20486307953,177120.3857329962
1672610760,C,-311882.8120890821,501715.1108606926
1672610820,A,259984.15803349696,690775.9883212182
1672610820,B,-444749.25350951665,138742.25385302832
1672610820,C,-347247.3315282313,479919.28815154295
1672610880,A,351440.4513875222,643137.1033485109
1672610880,B,-401941.538612025,229416.88800846448
1672610880,C,-259339.9183076577,528041.8528344905
1672610940,A,309426.5086710463,667239.3449898901
1672610940,B,-425021.62086596125,187085.11779387898
1672610940,C,-302071.81282769854,507231.6352883037
1672611000,A,338936.11867411766,651057.8613471652
1672611000,B,-410569.4538515084,215122.6517871593
1672611000,C,-273390.6546101892,521957.4731620497
1672611060,A,294214.54419259884,675281.0279744746
1672611060,B,-432654.0961795602,170562.09498266072
1672611060,C,-317254.0954732381,498947.3510839292
1672611120,A,394617.122044713,614825.9903332704
1672611120,B,-374533.9283509732,269577.9725799933
1672611120,C,-213271.33115277215,546356.931771122
1672611180,A,426486.0580560738,590346.7095072762
1672611180,B,-348099.42928514915,300810.01656607
1672611180,C,-175160.78222619637,557804.0057551486
1672611240,A,429306.18404224125,587739.7835510878
1672611240,B,-344318.58063583006,304668.3162802759
1672611240,C,-170876.50359594944,558711.0271937349
1672611300,A,363715.5250721764,635391.6795773203
1672611300,B,-394223.3151433993,241557.28296305603
1672611300,C,-246266.58690083792,533591.0876186349
1672611360,A,257930.39674088766,691953.2560802071
1672611360,B,-446158.9237577541,135058.51714881186
1672611360,C,-349836.21326829866,478464.30782559543
1672611420,A,375269.10941006406,627965.4000419319
1672611420,B,-387178.9655087333,252096.6374918168
1672611420,C,-234137.85702480728,538550.294968107
1672611480,A,429966.55638988386,587567.6356514154
1672611480,B,-345249.35239942325,303901.124350955
1672611480,C,-171027.30771071685,558923.8516863458
1672611540,A,540111.8092615335,476567.9735829207
1672611540,B,-224428.2488103018,396182.9866793826
1672611540,C,-20121.387641351612,578034.2951334388
1672611600,A,586412.1564551943,411545.025896923
1672611600,B,-153080.193289436,426390.1677567771
1672611600,C,57285.22548800269,572474.4241535335
1672611660,A,658038.74020604,261836.45153943793
1672611660,B,7218.419550507067,448122.5829200574
1672611660,C,212669.30511941228,527633.9462761066
1672611720,A,683091.8327224898,168242.8684028461
1672611720,B,100635.4513994992,433878.5378249595
1672611720,C,295309.3118380801,481889.2597229456
1672611780,A,691706.7288694788,110798.20312769839
1672611780,B,155491.5372959551,415467.2752843332
1672611780,C,341073.18938773475,447678.61075112526
1672611840,A,694904.3067740111,71546.71276042398
1672611840,B,190715.61007228823,399242.32537644106
1672611840,C,369911.7615778369,422117.06049263116
1672611900,A,695546.7643967204,59149.05561063891
1672611900,B,200981.34977879445,393843.0614357134
1672611900,C,378519.86891550315,413881.33805232175
1672611960,A,695221.9945742898,1755.8049737350627
1672611960,B,248735.46638456162,363527.9007193772
1672611960,C,416438.7972436098,372353.62598848465
1672612020,A,689808.2027718232,-59434.049902939136
1672612020,B,294356.15312436176,325432.18726953375
1672612020,C,452047.87409197376,324396.7808488094
1672612080,A,661174.3027012765,-184144.92308216757
1672612080,B,371030.0483105507,227596.3944667735
1672612080,C,508754.27650468843,213361.44775987364
1672612140,A,668807.2127784777,-159517.936002273
1672612140,B,357826.36513630574,249106.18421770874
1672612140,C,499371.1188264918,236746.79715694816
1672612200,A,609916.2837385446,-301278.46019342315
1672612200,B,417063.9123505714,111478.12267369444
1672612200,C,539091.6663037024,92177.67238652197
1672612260,A,647758.8859125652,-221142.7955293641
1672612260,B,388725.2921310069,193387.90829843355
1672612260,C,520997.66978857055,176904.47841624796
1672612320,A,648641.1892206348,-218898.37144120538
1672612320,B,387732.75897031225,195519.29763231927
1672612320,C,520321.19314473204,179159.26616263666
1672612380,A,657953.0560277313,-193656.4749159506
1672612380,B,375831.0459033161,219019.87917881898
1672612380,C,512121.91271356115,204135.21261076562
1672612440,A,624685.3320023917,-273097.5198958542
1672612440,B,408791.1019145468,141502.11982468964
1672612440,C,534140.2122966025,122895.75852817965
1672612500,A,290924.6951806391,-592248.3357030103
1672612500,B,307363.0681042203,-285860.829529638
1672612500,C,429497.7625512607,-312061.26377741003
1672612560,A,277381.5755854115,-597970.2896662342
1672612560,B,297112.8010191264,-295945.207847506
1672612560,C,420481.60842661845,-323243.88811176555
1672612620,A,153571.0713188247,-634977.9293852745
1672612620,B,193618.72279489652,-368110.79285843106
1672612620,C,328762.62783761986,-410289.3408155117
1672612680,A,27405.958809251035,-646982.648050556
1672612680,B,75709.75624833611,-405592.364004444
1672612680,C,221180.95305052155,-472031.07426709816
1672612740,A,-54754.2743947747,-641544.0179325755
1672612740,B,-4613.339844085054,-410432.2302873583
1672612740,C,144760.94955442566,-497776.45246880664
1672612800,A,-226784.67702927275,-594129.5684259462
1672612800,B,-172889.48457194076,-367196.66370934085
1672612800,C,-29307.231159623363,-511359.15925203066
1672612860,A,-342768.23013915645,-528704.7870191679
1672612860,B,-278047.2688623931,-291004.84274720715
1672612860,C,-156574.40730254728,-482883.6598279386
1672612920,A,-275943.7289859666,-570286.8221697573
1672612920,B,-218905.14551120243,-340117.11311142327
1672612920,C,-82282.70702389869,-503645.42450550315
1672612980,A,-254002.51012824266,-581574.1934296421
1672612980,B,-198573.01520376978,-353093.0105710985
1672612980,C,-58470.921506390376,-507813.5098655017
1672613040,A,-406564.653379597,-476678.4375853369
1672613040,B,-328737.03725596797,-228621.46671007224
1672613040,C,-229985.86533731062,-449409.7684800849
1672613100,A,-509964.442861834,-351737.3085369872
1672613100,B,-387766.54991344246,-82217.99763319804
1672613100,C,-354890.8070536449,-351322.9721128427
1672613160,A,-558411.4183948615,-257635.839761825
1672613160,B,-393239.8269504606,20838.98520079778
1672613160,C,-417029.5200366194,-268245.9285934823
1672613220,A,-503587.0552748575,-361677.4954260743
1672613220,B,-385493.5015588197,-93531.64473778722
1672613220,C,-346922.1848540725,-359742.0525986411
1672613280,A,-395393.31503421365,-486828.94447224576
1672613280,B,-320399.5195505802,-240795.2320737255
1672613280,C,-216936.1431093647,-456417.770778193
1672613340,A,-479889.9983080675,-395364.28883373557
1672613340,B,-375019.9066942638,-132367.58353793516
1672613340,C,-317683.45574311755,-387590.7385661079
1672613400,A,-502104.99153598706,-363929.181726927
1672613400,B,-384928.97140687576,-96102.99379524562
1672613400,C,-345072.58661865315,-361640.7905955554
1672613460,A,-337200.93447839067,-532624.6581910152
1672613460,B,-273313.0099884785,-295689.3622231108
1672613460,C,-150271.6469710198,-485124.6293963717
1672613520,A,-430183.4012373044,-453503.9284556607
1672613520,B,-345407.42029507767,-200920.99423454306
1672613520,C,-257816.8249412024,-432742.3826009047
1672613580,A,-501599.20708684233,-364645.46494982875
1672613580,B,-384775.5900047793,-96723.21240730576
1672613580,C,-344536.2377398016,-362157.1355862647
1672613640,A,-508737.2833306537,-353653.5349512812
1672613640,B,-387369.8960687277,-84275.6730018136
1672613640,C,-353396.5282712829,-352911.5288770511
1672613700,A,-563894.4572565377,-243815.2331416871
1672613700,B,-391843.47206840053,35290.38327665171
1672613700,C,-424316.3561367836,-255612.1339849164
1672613760,A,-595814.8074384562,-127115.20083968273
1672613760,B,-360940.2747139796,149028.0573021185
1672613760,C,-469227.0584510343,-145854.46310822372
1672613820,A,-514929.7774294076,-343699.3016301294
1672613820,B,-389346.3306780951,-73130.13739820773
1672613820,C,-361108.74926204456,-344471.929685944
1672613880,A,-583123.0604880699,-184841.57951789518
1672613880,B,-380307.36001418205,94710.86076270818
1672613880,C,-450616.9776485659,-200755.66264754673
1672613940,A,-572794.6991818954,-218986.91051627058
1672613940,B,-388060.10103681206,60761.15180915235
1672613940,C,-436320.77141258336,-232688.61100748062
1672614000,A,-589912.6558743592,-157279.26644437114
1672614000,B,-372008.9373880183,121144.01675059534
1672614000,C,-460349.2818959932,-174691.2228775795
1672614060,A,-604380.4469637069,-19857.51056001488
1672614060,B,-306061.0069220824,238338.5864223999
1672614060,C,-486074.40110766643,-41709.020261366706
1672614120,A,-593288.1098205774,90168.6519242278
1672614120,B,-226934.76858746895,311366.75087520125
1672614120,C,-479689.5606942904,66534.93576107164
1672614180,A,-133251.0699491416,556322.0401244316
1672614180,B,339160.86399215215,146459.7774927862
1672614180,C,3335.111474092345,462541.80032912624
1672614240,A,460983.08858935785,291603.680768555
1672614240,B,41766.522125559364,-352155.4596425101
1672614240,C,441339.9303200617,25276.483703345148
1672614300,A,421508.1882090087,-308327.8654616236
1672614300,B,-340748.6013131701,27909.7015788841
1672614300,C,76696.89331183527,-417271.02033145697
1672614360,A,-89937.00359743572,-494151.0494018594
1672614360,B,49832.300844337995,327326.5349689921
1672614360,C,-376432.0502906758,-159997.21085861936
1672614420,A,-457034.0837362484,-162660.48692617708
1672614420,B,320568.2321041415,-30332.030769503628
1672614420,C,-259156.67248938535,299475.51097830164
1672614480,A,-428772.87158821605,200139.00600903828
1672614480,B,112501.38250732092,-295029.9412347592
1672614480,C,83948.82484835925,377832.514630741
1672614540,A,-210930.66559757077,412753.99089273816
1672614540,B,-168427.5434444843,-261144.842073304
1672614540,C,321340.8442326935,202444.34413012554
1672614600,A,144481.5687798563,428774.5096317197
1672614600,B,-302859.37577441457,36737.161334483986
1672614600,C,344046.5947193028,-140204.80062841985
1672614660,A,358214.76862483553,262943.1812581479
1672614660,B,-169678.26101338642,248586.99696547576
1672614660,C,161283.24966332613,-327971.3167551212
1672614720,A,418420.7033424794,137077.98180171553
1672614720,B,-48168.51955997811,295028.6420296568
1672614720,C,29769.915374221357,-361242.2607131712
1672614780,A,395311.36087702785,198142.86521331483
1672614780,B,-107315.28066226545,280022.96323353716
1672614780,C,92625.24185512672,-351881.9588957149
1672614840,A,386852.5628864365,215299.54974513449
1672614840,B,-123745.5082195158,273453.1473810027
1672614840,C,110503.71406777108,-347098.6975079319
1672614900,A,435611.972098044,-15488.875837029713
1672614900,B,93901.69709090661,281477.7136453617
1672614900,C,-117752.16654428773,-339344.2312932161
1672614960,A,423012.44589575456,-95222.78179094305
1672614960,B,161098.7130223544,247829.47826163072
1672614960,C,-187891.47743604463,-304141.5395892687
1672615020,A,392374.1435900518,-178568.28392901897
1672615020,B,222513.63955842206,192686.08565762825
1672615020,C,-254113.3944761359,-248822.97235206366
1672615080,A,376442.50804139156,-208133.38089214393
1672615080,B,241360.46029493533,167655.7057299401
1672615080,C,-275371.4597350274,-223960.62275832574
1672615140,A,397000.24072006356,-168584.3157270191
1672615140,B,216628.94535948223,199397.36938659567
1672615140,C,-247195.11515919218,-255878.39546969297
1672615200,A,424486.03014877794,-88817.96906329141
1672615200,B,157179.93138376277,250345.5601767594
1672615200,C,-183219.8544413491,-307010.5364263783
1672615260,A,434728.0950631377,-25312.27835151875
1672615260,B,104354.37655298719,277504.0538827323
1672615260,C,-127788.48828142125,-335311.2843570557
1672615320,A,349295.20169173804,-248424.40607246655
1672615320,B,264518.62676280335,126189.799614684
1672615320,C,-302452.9632820599,-183512.48397611754
1672615380,A,367537.85533791373,-222186.3284955984
1672615380,B,251051.78148937423,152007.1998321548
1672615380,C,-285919.5690174309,-209379.16011469945
1672615440,A,338728.4752153638,-261843.98760333544
1672615440,B,270832.4450020388,111346.59583506171
1672615440,C,-310482.0231244269,-168801.57727838313
1672615500,A,267489.7531025858,-330831.55500078003
1672615500,B,290653.4416214701,22439.320511399717
1672615500,C,-342541.70602475846,-78555.50922096359
1672615560,A,285671.4305128064,-316235.9275796366
1672615560,B,288396.0933531495,45057.13781492725
1672615560,C,-337113.4350213772,-101246.51835029338
1672615620,A,257442.63252847252,-338425.43753415544
1672615620,B,291173.98670446104,12515.922994999279
1672615620,C,-344735.7694683274,-67627.5428651573
1672615680,A,287494.2365618731,-314747.34002554655
1672615680,B,287990.61214280635,48055.885975244186
1672615680,C,-336399.7508772455,-103965.95105048426
1672615740,A,308626.5233822368,-295207.1591336103
1672615740,B,282779.652104609,74245.24549363599
1672615740,C,-327646.4426439364,-130517.28702462427
