time,phase,p,q
1672610040,B,472892.443828,27683.094756
1672610040,C,595471.864262,93008.73462000002
1672610100,A,726122.789837,181539.36073899997
1672610100,B,471401.0351989999,26749.396269
1672610100,C,593588.048431,91863.66720399998
1672610160,A,731426.577436,184934.915905
1672610160,B,474855.640429,28912.455156000007
1672610160,C,597951.061386,94516.652004
1672610220,A,727271.8608620001,182274.830065
1672610220,B,472149.45226,27217.919536
1672610220,C,594533.393227,92438.249197
1672610280,A,736781.685251,188366.059871
1672610280,B,478343.994896,31097.728842999997
1672610280,C,602356.895612,97196.69645500001
1672610340,A,733489.1423949999,186256.261422
1672610340,B,476199.17197,29753.983848
1672610340,C,599648.349611,95548.515643
1672610400,A,731086.48417,184717.19586799998
1672610400,B,474634.112724,28773.719337
1672610400,C,597671.558289,94346.349475
1672610460,A,730964.827991,184639.04389
1672610460,B,474554.865112,28724.087707
1672610460,C,597571.76839,94285.334438
1672610520,A,725977.595863,181446.47356000004
1672610520,B,471306.468221,26690.200283
1672610520,C,593468.708481,91791.012786
1672610580,A,720310.197014,177821.043768
1672610580,B,467615.385098,24380.278691999996
1672610580,C,588806.829571,88957.91766699999
1672610640,A,719114.1848810001,177098.218353
1672610640,B,466825.510436,23920.376418999997
1672610640,C,587806.3670150001,88393.644363
1672610700,A,717752.060037,176262.445487
1672610700,B,465929.301077,23388.30982
1672610700,C,586672.580026,87740.629938
1672610760,A,715007.934402,174550.805595
1672610760,B,464131.312421,22298.073815000003
1672610760,C,584400.152881,86402.55924100001
1672610820,A,716845.543837,175771.712051
1672610820,B,465315.77296,23076.892193000003
1672610820,C,585894.182441,87356.96516999998
1672610880,A,712234.179455,172795.24928200003
1672610880,B,462320.822892,21179.368681
1672610880,C,582112.760455,85030.145979
1672610940,A,714560.707241,174230.030206
1672610940,B,463849.235035,22093.136278999995
1672610940,C,584045.539096,86151.72785
1672611000,A,713245.467401,173305.898975
1672611000,B,463014.75073,21502.845174
1672611000,C,582995.67368,85428.907838
1672611060,A,715554.500631,174781.06685300003
1672611060,B,464518.357346,22443.057831000002
1672611060,C,584895.01576,86581.98860799999
1672611120,A,710186.47369,171373.405188
1672611120,B,461017.375348,20271.3202
1672611120,C,580472.5397740001,83917.746287
1672611180,A,708128.530356,170157.51427800002
1672611180,B,459651.735733,19497.706658
1672611180,C,578742.583709,82967.646027
1672611240,A,707704.867419,169987.27446400002
1672611240,B,459349.61462099996,19390.706894
1672611240,C,578355.517998,82835.29549100001
1672611300,A,711548.052903,172368.61106
1672611300,B,461870.991715,20907.657889
1672611300,C,581543.7385,84696.87621
1672611360,A,717206.924903,175902.316675
1672611360,B,465577.345967,23158.653010000005
1672611360,C,586228.968088,87458.944276
1672611420,A,711043.879453,172000.14439400003
1672611420,B,461554.90865899995,20672.016099
1672611420,C,581147.318457,84408.23749900001
1672611480,A,707951.298161,170035.071368
1672611480,B,459538.781376,19419.50386
1672611480,C,578600.44362,82871.82029400002
1672611540,A,701015.392158,165575.420795
1672611540,B,455032.14104500005,16575.537162
1672611540,C,572910.7833180001,79383.56838100002
1672611600,A,697547.11597,163329.564278
1672611600,B,452783.408894,15142.832716999998
1672611600,C,570072.528737,77626.51182900001
1672611660,A,690219.236112,158652.81924
1672611660,B,448015.733992,12159.645917
1672611660,C,564052.057964,73966.820725
1672611720,A,686001.632991,155954.71858
1672611720,B,445274.213512,10438.124596
1672611720,C,560590.50019,71854.98861199999
1672611780,A,683317.946682,154308.21196
1672611780,B,443511.592431,9388.417961000001
1672611780,C,558361.38763,70566.421838
1672611840,A,681569.844993,153210.554738
1672611840,B,442370.199364,8688.211567999999
1672611840,C,556918.657113,69707.485127
1672611900,A,681109.39865,152885.248692
1672611900,B,442079.118659,8480.141673999999
1672611900,C,556553.161018,69452.373106
1672611960,A,678563.191555,151290.11734100003
1672611960,B,440415.915186,7462.471518000001
1672611960,C,554451.794756,68203.386275
1672612020,A,676003.270434,149623.999496
1672612020,B,438760.426946,6398.526283
1672612020,C,552363.242489,66898.432422
1672612080,A,670597.6034870001,146149.462663
1672612080,B,435253.883619,4179.990832
1672612080,C,547937.376988,64176.725880000005
1672612140,A,671702.26765,146850.683992
1672612140,B,435972.686448,4627.664572999999
1672612140,C,548845.253278,64725.947252
1672612200,A,665137.2833730001,142684.89058700003
1672612200,B,431701.0609139999,1967.952499
1672612200,C,543450.937188,61462.401967000005
1672612260,A,668914.868305,145081.388316
1672612260,B,434158.955625,3498.151117000001
1672612260,C,546554.466337,63340.20620100001
1672612320,A,669017.441047,145146.660061
1672612320,B,434225.700042,3539.712178
1672612320,C,546638.574576,63391.28845700001
1672612380,A,670167.9216059999,145876.69835099997
1672612380,B,434974.292923,4005.874135
1672612380,C,547584.491235,63962.985366
1672612440,A,666490.351889,143543.130078
1672612440,B,432581.419872,2515.971763
1672612440,C,544562.56507,62134.90626399999
1672612500,A,646707.8860590002,131012.13509
1672612500,B,419712.221373,-5488.23533
1672612500,C,528312.409012,52312.128994000006
1672612560,A,646100.173165,130627.608389
1672612560,B,419316.951099,-5733.855155
1672612560,C,527812.703552,52011.00047
1672612620,A,640770.201956,127257.978434
1672612620,B,415850.400933,-7887.311357
1672612620,C,523435.783595,49367.895506
1672612680,A,635583.397353,123981.36360400001
1672612680,B,412477.269904,-9981.720807
1672612680,C,519176.619832,46797.291452000005
1672612740,A,632237.8137639998,121869.210122
1672612740,B,410301.698544,-11332.023016000001
1672612740,C,516429.583837,45139.93890700001
1672612800,A,625025.852819,117319.72192500002
1672612800,B,405612.3193750001,-14241.141194
1672612800,C,510508.683893,41569.065599999994
1672612860,A,619702.261179,113964.55098200002
1672612860,B,402151.173264,-16387.06999
1672612860,C,506138.565235,38934.903296
1672612920,A,622839.894929,115941.650992
1672612920,B,404191.074719,-15122.449831999998
1672612920,C,508713.997676,40487.356839
1672612980,A,623825.96172,116563.23239600002
1672612980,B,404832.178918,-14724.923893999996
1672612980,C,509523.742403,40975.180201
1672613040,A,616436.405388,111907.58836300002
1672613040,B,400028.026085,-17702.911079000005
1672613040,C,503457.92860099993,37319.598047
1672613100,A,610036.752031,107879.693929
1672613100,B,395867.92862600007,-20280.025871000005
1672613100,C,498205.469931,34155.898178
1672613160,A,605900.933439,105278.66350300002
1672613160,B,393179.68121,-21944.545780999997
1672613160,C,494811.3682300001,32112.438264000004
1672613220,A,610499.48655,108170.743951
1672613220,B,396168.713568,-20093.747501999995
1672613220,C,498585.038071,34384.685274
1672613280,A,617033.768237,112283.67486999999
1672613280,B,400416.364721,-17462.26686
1672613280,C,503947.985981,37615.144997
1672613340,A,612115.50819,109187.618201
1672613340,B,397219.174747,-19443.117059
1672613340,C,499911.483863,35183.33371
1672613400,A,610605.094114,108237.19749199999
1672613400,B,396237.361285,-20051.2336
1672613400,C,498671.479668,34436.997606000004
1672613460,A,619973.123851,114135.106351
1672613460,B,402327.266936,-16277.919609000004
1672613460,C,506360.626619,39069.037982
1672613520,A,615129.104368,111084.458292
1672613520,B,399178.177156,-18229.502992000005
1672613520,C,502384.874937,36673.183111
1672613580,A,610613.702538,108254.264884
1672613580,B,396239.858004,-20040.194738
1672613580,C,498674.4347210001,34450.226532
1672613640,A,610110.565378,107933.054638
1672613640,B,395914.048948,-20245.772356000005
1672613640,C,498263.134037,34197.99267199999
1672613700,A,605322.75099,104915.17494500002
1672613700,B,392803.882724,-22177.18354
1672613700,C,494336.91587100003,31826.824624000004
1672613760,A,600630.059765,101966.12347899999
1672613760,B,389753.934464,-24064.795084000005
1672613760,C,490486.242392,29509.367506
1672613820,A,609667.116141,107647.07688200001
1672613820,B,395627.659917,-20428.825237
1672613820,C,497901.84712299996,33973.368316
1672613880,A,602915.359878,103402.040712
1672613880,B,391239.202315,-23145.664901000004
1672613880,C,492361.475117,30637.794442
1672613940,A,604298.38868,104271.24157799999
1672613940,B,392138.091349,-22589.309556
1672613940,C,493496.520271,31320.755050000003
1672614000,A,601817.221112,102711.934912
1672614000,B,390525.490448,-23587.361656
1672614000,C,491459.790653,30095.828152000002
1672614060,A,596487.047233,99364.21835700002
1672614060,B,387061.446315,-25730.497571
1672614060,C,487086.93213599996,27464.273012
1672614120,A,592257.09606,96709.354112
1672614120,B,384312.655436,-27430.377569999997
1672614120,C,483616.554758,25377.160589000003
1672614180,A,566366.05824,80495.639942
1672614180,B,367491.974566,-37818.07363800001
1672614180,C,462381.595962,12621.399826000003
1672614240,A,541580.036415,65032.136221
1672614240,B,351396.181344,-47735.038156
1672614240,C,442062.936581,441.39850699999994
1672614300,A,519701.995932,51430.154365999995
1672614300,B,337194.473204,-56466.343817
1672614300,C,424136.47596099996,-10284.338918999998
1672614360,A,500698.115487,39690.318524
1672614360,B,324852.07491400006,-64008.18796000001
1672614360,C,408555.953458,-19550.673969
1672614420,A,484220.74486,29476.396508
1672614420,B,314170.629606,-70575.059425
1672614420,C,395075.8312150001,-27619.74214
1672614480,A,472655.433746,22330.205513
1672614480,B,306673.0752300001,-75172.150478
1672614480,C,385613.7724840001,-33269.096341000004
1672614540,A,463232.642389,16526.394517000004
1672614540,B,300562.994288,-78907.239206
1672614540,C,377902.50498900004,-37859.574306
1672614600,A,452355.761421,9837.118522
1672614600,B,293511.247926,-83213.988327
1672614600,C,369003.062548,-43153.044897
1672614660,A,444334.132464,4910.777851
1672614660,B,288311.467269,-86386.950173
1672614660,C,362440.981121,-47053.22986399999
1672614720,A,440295.7405489999,2432.887569
1672614720,B,285693.96933600004,-87983.30400000003
1672614720,C,359137.455269,-49015.375203
1672614780,A,442175.088436,3585.8428859999995
1672614780,B,286912.052648,-87240.49197099998
1672614780,C,360675.059447,-48102.493914
1672614840,A,442711.421289,3924.156922
1672614840,B,287257.1398659999,-87022.46964600001
1672614840,C,361110.008256,-47834.491486000006
1672614900,A,435887.167087,-270.38879299999996
1672614900,B,282836.742046,-89725.187882
1672614900,C,355532.078985,-51156.826006999996
1672614960,A,433594.395607,-1675.6044350000002
1672614960,B,281350.865569,-90630.767884
1672614960,C,353656.801389,-52269.974391000025
1672615020,A,431084.41724299995,-3213.3758400000006
1672615020,B,279724.290187,-91621.87987099998
1672615020,C,351604.154805,-53488.38347400001
1672615080,A,430132.6410729999,-3791.7268509999994
1672615080,B,279106.243776,-91994.63110700001
1672615080,C,350824.106746,-53946.70985300001
1672615140,A,431301.199383,-3022.920042
1672615140,B,279848.874141,-91498.73512
1672615140,C,351758.858837,-53337.448987
1672615200,A,433675.666946,-1561.2090279999998
1672615200,B,281385.734523,-90556.605233
1672615200,C,353698.036149,-52179.34240299999
1672615260,A,435464.157749,-442.03167499999995
1672615260,B,282538.447808,-89835.189912
1672615260,C,355151.550472,-51292.605091000005
1672615320,A,428602.88748,-4624.748959999999
1672615320,B,278086.32054,-92530.901615
1672615320,C,349532.180175,-54606.609608
1672615380,A,429458.063465,-4075.710278000001
1672615380,B,278633.48775,-92176.81543199999
1672615380,C,350221.479981,-54171.464948
1672615440,A,428106.382248,-4917.242365
1672615440,B,277761.40271,-92719.366038
1672615440,C,349121.496786,-54838.30459100001
1672615500,A,425389.857316,-6614.764703999999
1672615500,B,276010.676643,-93813.925427
1672615500,C,346913.79319,-56183.70301
1672615560,A,426115.77502500004,-6218.873017
1672615560,B,276494.4160859999,-93559.01984199998
1672615560,C,347526.759901,-55870.177229
1672615620,A,425160.938784,-6830.954895
1672615620,B,275883.347254,-93953.805489
1672615620,C,346756.85105,-56355.31531700001
1672615680,A,426240.11536000005,-6179.659497000001
1672615680,B,276585.167595,-93533.982796
1672615680,C,347643.056527,-55839.20335199999
1672615740,A,427042.4315799999,-5688.529899
1672615740,B,277105.053139,-93217.367882
1672615740,C,348299.090913,-55449.949068
1672615800,A,428632.983913,-4714.711729
1672615800,B,278135.72143,-92589.61255399999
1672615800,C,349599.766397,-54678.22597500001
1672615860,A,422680.484034,-8357.959128000002
1672615860,B,274278.680553,-94938.38185
1672615860,C,344732.030242,-57565.549682000004
1672615920,A,423826.0070299999,-7657.078231
1672615920,B,275020.914478,-94486.48848499998
1672615920,C,345669.106909,-57010.22209100001
1672615980,A,422792.517063,-8289.408795000001
1672615980,B,274351.270814,-94894.18594600001
1672615980,C,344823.941013,-57511.380595
1672616040,A,423648.16024199995,-7765.898838
1672616040,B,274905.678878,-94556.64977100001
1672616040,C,345523.671593,-57096.46977
1672616100,A,423564.138304,-7817.358253000001
1672616100,B,274851.23624799994,-94589.796586
1672616100,C,345454.999154,-57137.23541999999
1672616160,A,421054.5306209999,-9352.553154
1672616160,B,273225.179317,-95579.693788
1672616160,C,343402.831915,-58354.119293
1672616220,A,421186.17807,-9271.95392
1672616220,B,273310.477578,-95527.77174
1672616220,C,343510.496332,-58290.300661
1672616280,A,422840.41775100003,-8223.205408000002
1672616280,B,274372.11958500004,-94851.26120800003
1672616280,C,344848.659074,-57458.896605
1672616340,A,420687.423935,-9489.468117
1672616340,B,272963.122096,-95667.414212
1672616340,C,343067.992319,-58462.445869
1672616400,A,422548.60325,-8413.257782000002
1672616400,B,274186.2257160001,-94973.879066
1672616400,C,344614.651668,-57609.596929
1672616460,A,419023.688868,-10594.48722
1672616460,B,271909.38048100006,-96380.54845400002
1672616460,C,341742.372424,-59338.701288
1672616520,A,419455.080975,-10330.699744
1672616520,B,272188.879003,-96210.44285
1672616520,C,342095.308852,-59129.69221799999
1672616580,A,419142.742222,-10521.686541
1672616580,B,271986.514747,-96333.603017
1672616580,C,341839.900883,-59281.08803100001
1672616640,A,417221.00011699996,-11696.57754
1672616640,B,270741.441797,-97091.283622
1672616640,C,340268.657672,-60212.580596
1672616700,A,419646.963913,-10213.360878
1672616700,B,272313.200433,-96134.77726599999
1672616700,C,342252.311801,-59036.73070000001
1672616760,A,417587.991739,-11472.237740999999
1672616760,B,270979.2080210001,-96946.603117
1672616760,C,340568.683558,-60034.694745000015
1672616820,A,418515.250812,-10905.348091
1672616820,B,271579.966289,-96581.01864800001
1672616820,C,341326.955621,-59585.317155
1672616880,A,417764.481684,-11364.343351
1672616880,B,271093.552638,-96877.021915
1672616880,C,340713.052763,-59949.189105
1672616940,A,420527.92734900006,-9674.615362000002
1672616940,B,272883.984219,-95787.37095199998
1672616940,C,342972.60415499995,-58609.623124
